Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,Sentiment,user_review_count,product_review_count,vader_score,vader_sentiment,bert_sentiment,emotion,sarcasm,comprehend_sentiment
358014,B0032CJPOK,A2LO0J7LPGQEXF,Joan,1,1,5,1292803200,Superior Formula Product,"This is absolutely the best powdered (or any type) formula I have found to date. It is the ONLY one I have seen that doesn't have corn syrup as the second ingredient on the package. My son had a hard time adapting to formula because of a lactose sensitivity in other brands. We tried Similac and the only kind he could digest was the Similac Sensitive. Even then, however, spit-up and gas were regular issues. Switching to Earth's Best eliminated both completely, and I feel so much better giving my child an organic product. The family Naturopath I go to also said the nutrition balance was excellent, and we only supplement with a small dose of Vitamin D.  This 4-pack, although a big chunk of money at once, is really an incredible deal, especially if you purchase via Amazon's Subscribe and Save program to obtain an additional discount.",positive,2,304,0.979,positive,positive,neutral,normal,POSITIVE
29509,B000PDY3P0,ATTPXYIN756TM,greg,2,2,2,1334534400,STALE,"Third time I've bought this brand,,,it is STALE,,not gonna bother to return it,,,no second chances, will find another brand. I'm sure another brand offers the same size. To be clear, the first boxes were fresh. Take your best shot.",negative,4,486,0.8689,positive,negative,neutral,de,NEGATIVE
455801,B000CR1ELU,AMEYGAQWDKXXP,Dawgfighter,0,0,5,1328486400,Yummmmmy!,I ordered the vanilla beans since I was looking to make some home made ice cream.  I absolutely love the style of ice cream where you can see the vanilla caviar (black specks) in it.  I used a basic sweet cream base recipe.  That recipe is fine but it was taken to another level when I added the bean pod with the caviar scraped into the mix.  This vanilla is very tasty.  Regular vanilla extract from the store can't come close.  I'm so glad I found them on Amazon.  I'm sure I would have paid a lot more at the local gourmet grocery store.  Do not hesitate to order this vanilla.  You won't be sorry.,positive,1,57,0.9517,positive,positive,joy,normal,MIXED
108966,B000YKD1IY,A1QGVOHWV4PX8J,Siri,1,1,5,1322611200,My cat only eats this now- Great quality,"We used to buy cat food from grocery stores - but the top and most expensive ones. Then I found bumps and rashes on our cat's forehead and for a while we couldn't figure out why. Then we tried to switch his food to Royal Canin. It took more than half year to see his forehead back to normal, but it worked very well. Royal Canin cat food ingredients are good quality and no other suspecious add-ons. Our cat now only eats this and it is favorite, the bumps and rashes haven't come back so we are all happy.",positive,1,3,0.9468,positive,positive,neutral,normal,POSITIVE
11531,B005HB4HGU,A174G68Y1JKTQ7,Sylvia,4,4,5,1314489600,Wonderful product!!,"This salt is so pink and taste like the ocean, I love it. Make sure to buy a grinder of some sort if you plan to use it on salads or sprinkle on cold dishes.",positive,10,41,0.8402,positive,positive,neutral,de,POSITIVE
90488,B006WQ7KWM,ARJR1DI9O4MYV,Nikki,0,0,5,1327104000,Epic Coffee!!,"This amazing coffee scored a 92 from Ken Davids and Coffee Review, which are the most well-known and respected reviewers of coffees in the world.  A score between 85 and 89 means it is very good and considered a specialty coffee.  Any score of 90 and above represents an Outstanding Coffee.  92 is an unusually high score for a Fair Trade Organic coffee!  Amazing coffee at an awesome value! Also check out their Peruvian Dark Roast: <a href=""http://www.amazon.com/gp/product/B006WQ16SG"">Peruvian Dark Roast Whole Bean</a>",positive,1,1,0.9809,positive,positive,neutral,normal,POSITIVE
525522,B003ZA5494,AUSXFTG3NT8S7,Cadbrookside,2,2,4,1312416000,GoLightly chocolate hard candy,"Candy is individually wrapped, and they are small round bite-sized pieces.  Easy to eat, melt nicely, and taste good.",positive,1,3,0.8271,positive,positive,neutral,de,POSITIVE
359997,B000O6XSL8,A2OEUROGZDTXUJ,J. Graves,1,1,4,1320451200,Jager Trainer,"I received this as a free sample at work.  I left it sitting in my refrigerator for a few weeks before I got up the courage to try it.  As soon as you open the bottle, you could smell an almost <a href=""http://www.amazon.com/gp/product/B004JX5NGA"">Dr. Pepper, 12-Ounce Cans (Pack of 24)</a> scent.  I had an adventurous friend with me, so I poured the soda into two small glasses. It tastes strongly of anise (the main flavoring of black licorice).  I happen to love that flavor.  My friend said she could taste the burdock root, but not being familiar with that flavor, I could not.  My only complaint is that it is overly sweet.  I'm not much of a soda drinker, so this probably is a non-issue for those that do drink soda with any kind of regularity.  It basically tastes like a ""virgin"" Jagermeister cocktail.",positive,111,6,0.9632,positive,positive,neutral,normal,NEGATIVE
540308,B001E4S6TI,A3AM4G6MGBHW2K,"G. Burnard ""bargain hunter""",0,0,5,1301875200,Very good cocoa,"I buy this for hubby, who is borderline diabetic. Looks rich & he says it tastes very good ( I don't drink cocoa), & enjoys it year round -- though not every day. Not only is Amazon the only place to buy this in quantity, but has a great price.",positive,8,41,0.8987,positive,positive,joy,de,POSITIVE
478881,B001BCVEBU,AY96KXMI5QQL9,Wrinklemeister,0,1,5,1331769600,Best canned chili,"I was raised and lived in Texas for more than 40 years. Wolf brand chili was by far the most popular canned chili. Tastes so close to home made. It is not available in Nevada where I now live so when I saw it for sale on Amazon, I bought a case. I am so glad to have a source for it now.",positive,1,19,0.8252,positive,positive,joy,normal,POSITIVE
90070,B000E7WM50,A2XOIOEFPT50VO,Janet Kuyper,2,2,5,1194998400,GREAT MEAL STARTER,"very good. Made for a quicker meal, family really liked it. Good strong peanut flavor comes thru.",positive,3,11,0.9144,positive,positive,joy,de,POSITIVE
468896,B0013EOFFI,A1E2SL9P78W3IK,nectoreene,0,0,5,1346457600,"hmmm,  very good","I have never ever liked any kind of tea, but the taste of this ""tea"" is very good, it does work and it doesn't cause pain or cramping while doing so.  I use it regularly and it makes me feel better.",positive,1,2,0.9006,positive,positive,joy,normal,POSITIVE
272776,B000EMOCGW,A1Q3X1N025573,TamTime76,0,0,4,1283472000,I love the stuff,"Creamy, cheesy and filling...you can really taste the broccoli as well. I'm addicted to them for lunch...prob. wouldn't let these enter into the dinner zone but quite enjoyable sitting at your desk in an office",positive,1,7,0.704,positive,positive,joy,normal,POSITIVE
119664,B004770O08,A2V8RLWVU144R8,rebecca sternberg,0,0,4,1314662400,Green Mountain French Vanilla K-cup,"The Green Mountain French Vanilla K-cup is the best tasting of all the French Vanilla K-cups I have tasted so far! It does not have an overpowering ""flavored"" taste but instead provides just a hint of vanilla with a rich, inviting smell as the coffee brews!",positive,2,42,0.9008,positive,positive,joy,de,POSITIVE
522524,B007TJGZ0Y,AQFJDYLNFIIQX,",mason peterson",0,0,5,1317772800,Ladies love this one,I don't drink it but have to buy 50 pack because all the woman just love it.  So it's a very fast mover.,positive,3,169,0.7783,positive,positive,neutral,de,POSITIVE
205172,B00384ABOA,A26HKG0GI8XU3Q,Momma D.,1,1,2,1322956800,Not as pictured.,"I received 2 black bags, 2 green bags and 2 dark (almost black) purple bags.  Not the bright colors pictured here. These bags are very thin.",negative,1,49,-0.3412,negative,negative,sadness,de,NEGATIVE
330538,B002MO28GQ,A1EGVIZ11J3EKL,Judy,0,0,5,1341273600,OMG so delicious,"I've had hot dogs with sauerkraut from vendors at every imaginable place where you might see them,<br />but nothing compares to the taste of this heaven in a jar.<br />I grilled up some uncured hot dogs, I'm off bread so I just put mustard on the dogs,<br />piled high with this sauerkraut after following directions on jar, Lordy, how delicious.<br />Highly recommend; will continue to buy and buy.  Thanks to my beloved Amazon for offering this to us.",positive,17,7,0.9655,positive,positive,joy,normal,POSITIVE
395376,B0018CJXFC,AWK53IL1AYBZ6,Mary O. Paddock,2,2,5,1310083200,Very good food.,"I've spent years reading labels on dog food bags, trying to establish a balance between good food and a reasonable price. Premium Edge is the answer to this quandary. I confess, I recently strayed to another brand in search of a food that I didn't have to drive thirty miles out of my way to get. On the surface the other food seemed to fit the bill (no wheat or corn). But after a few weeks on the other food, my old hound began shaking his head a lot and two hot spots appeared. I learned the hard way that this particular dog is allergic to soy products.<br /><br />So we've returned to our tried and true Premium Edge and, after two weeks, not only is hound better, but the other dogs' are glowing again (and I didn't even notice the loss of sheen). What a relief to find it on Amazon at a reasonable price and even more reasonable shipping charges.",positive,9,37,0.7188,positive,negative,fear,de,POSITIVE
89013,B000W642B0,A2G5US2E2M2J8Z,"SundanceII ""Mary""",6,6,5,1271462400,great,"I got this for a friend for his 50th birthday.  It really took you back in time.  It was a lot of fun going through all of the different candies and letting them take you back to your childhood.  Pop rocks, burlap bag of gum nuggets, candy necklace, bit o honey, candy cigarettes, even the Hersheys candy bar had the old wrapper on it.  It was fun.",positive,1,13,0.8689,positive,positive,joy,normal,POSITIVE
19001,B000F4H5FO,AO6Y1N2JD79XM,"Binky Boy ""binkyboy""",0,0,5,1156118400,"Excellent Tea, excellent service","If you havn't tried Lady Grey, try it and then buy the loose leaf at this price.  You won't regret it.  This is one of the best everyday teas I've found, with a healthy dash of citrus and a flowery finish with no cloying flavors, it really is a good all around tea for any time of the day.  Buying it on Amazon saves a lot of time trying to find it in stock and it arrived faster than the books I ordered at the same time.",positive,1,35,0.8673,positive,positive,neutral,normal,POSITIVE
207921,B000CQID2Y,A13U8TXLYWCTV6,L. Jackson,2,2,4,1258761600,Stash Premium Peppermint Herbal Tea,Very nice product.  It was fresh and in date and shipped quickly.  Thanks.,positive,12,170,0.807,positive,positive,joy,de,POSITIVE
389525,B000EDBPO8,A311FRP5Y7Q5D5,ZanderMom,0,0,5,1328140800,"smooth, not gritty!","Great white rice flour!  Very smooth, no gritty like most. Works well for making gluten free flour mixes. This white rice flour like most of Bob Red Mill Products is a keeper!",positive,6,18,0.8509,positive,positive,joy,de,POSITIVE
268548,B0001K5MGG,A1XHCSD352VRIT,A Book Loving Cook,5,7,1,1199491200,Deceptive branding and a terrible product,"I wish I could give this stuff zero stars.  It's bad enough that the label is deceptive and obviously meant to mislead consumers, but the product is also awful.  I recently was cooking with a friend and asked her to buy a can of San Marzano tomatoes for a recipe we were going to make.  Not knowing better, she bought a can of these and I was stunned by how awful they were:  small, round, pale, tasteless, mealy, and packed in a tomato-tinged watery liquid.  I repeat what others have written here:  buyer beware!",negative,1,26,-0.8443,negative,negative,disgust,de,NEGATIVE
155540,B000FFLHU2,A2TP3F6I0VKDOG,mike king,25,26,5,1172707200,wonderful in all ways,"i use maca in my morning smoothie -- it provides, along with the other smoothed products (chlorella or spirulina, ground flax, trace minerals, vegetarian protein powder, blueberries and home-made nut milk), a great start to the day and energy for many hours.<br /><br />regarding the taste -- i actually miss it when it is not in my smoothies. it gives a deep, smoky flavor but it certainly isn't the dominant flavor as that would be quite strong.",positive,1,118,0.8954,positive,negative,joy,de,MIXED
455982,B001E5E0KG,AL314O7IPXS08,Michael Helferd,2,2,5,1266192000,Terrific Product,"This olive oil is excellent and worth its price.  Delivery was quick.  All in all, we recommend it.",positive,1,17,0.7964,positive,positive,joy,de,POSITIVE
48831,B005Y1A8FW,A1ABYGT65DNLAA,narnar,0,0,5,1267660800,awesome,"I don't know who would review this poorly. It is great. After you freeze it, you just push the portions out and they come out clean. I love that it is non-toxic, easy to use, easy to clean, and that I can have freezer bags of small portions of baby food prepared and ready to use whenever. I hesitated to buy it because of poor reviews, but am very happy I got it. I am using it every other day right now.",positive,4,76,0.9417,positive,positive,joy,normal,POSITIVE
97274,B000FHREWK,A25OGYCSVUS5IJ,"S. Bacon ""quansoo""",2,2,5,1255564800,Great then...great now,"I was first exposed to Charles Mraz's raw honey in college, in the late 1960's.  We bought it from him out of his garage.  I recall his showing us his honey extractor, an essentially homemade device that spun the honey out into a drum.  He filled our jars from a 50 gallon drum and slapped the label--the same one--right on.  It was great then.  It's great now.",positive,5,2,0.836,positive,positive,neutral,de,POSITIVE
439651,B000DZH1CM,A1TF51CNCV0OSM,E. West,0,0,4,1228262400,yummy,"Tasty cookies, but a little different than most chocolate chip cookies.  Probably because they are gluten free. I enjoyed them.  So they are good even for someone who can eat regular cookies. When amazon had 40% off groceries, they were a good deal.",positive,1,46,0.964,positive,positive,joy,de,POSITIVE
248424,B000YFH38I,ACB8QFUEFPL95,Terriergirl,3,4,1,1257724800,Very Very Bad,I mus have gotten a bad batch or something but this was inedible. The caramel stuck to the wrapping and the marshmallow was old and stale. A waste of $$$. I got this small item to sample this company's candy - now I know to stay away!,negative,1,5,-0.829,negative,negative,disgust,de,NEGATIVE
155730,B0009VO58S,A1PG8FDKPVHXE,J.........,4,4,5,1284595200,A must have for every pregnant woman,"I have always wanted a natural delivery.  My friend who's had 2 other kids told me to take red raspberry tea leaf to strengthen our uterus, birth canal, etc... I started drinking this during my whole pregnancy. 1 tea bag during the first trimester and the 2nd trimester and on my third trimester, i put 2 bags, the last two weeks, i drink 2 bags every meal...<br /><br />I only had to push for 1.5 hours. didn't feel pain during contraction until 10 CM. and no epidural",positive,37,171,0.8177,positive,negative,neutral,normal,POSITIVE
359840,B007M832YY,A22DN96N5BEEMR,"J. L. BARBOSA ""nursenut""",1,1,4,1326153600,Good Choice,"I do enjoy most of the Popchip flavours.  This one has a nice balance and I don't get tired too quickly of this flavor.  Better than the jalape&ntilde;o flavor, but I still prefer the multi-pack.",positive,12,562,0.6861,positive,positive,joy,de,POSITIVE
369947,B000ZO7OZU,A1E7W972R6YTPK,piper pilot,0,0,2,1249948800,If the price seems too good to be true...,"While this is certainly better than what I can buy in the grocery store, it really isn't a very good quality balsamic.  It does not have that thick, syrupy, sweet taste that allows balsamic to be drizzled over fruit.  It tastes too vinegary to be used for desserts and dipping bread and all the things good balsamic is used for.  For me, this turned out to be a cooking balsamic, albeit more expensive than what I buy at the grocery store.  I would not buy this again.  If the price seems too good to be true...",negative,1,2,0.9228,positive,negative,neutral,de,NEGATIVE
539350,B001BDDT8K,APP8XWYYV4PAA,"Debra Chong ""ECommerceMaven""",0,2,5,1227744000,"Great cat food, even the dogs love it!","This is a great product for a finicky cat. It's really very rich as the ingredients are pure and there is no filler, which is great. Our cats love it more than Fancy Feast or any other higher end cat food!!! A can is eaten up in minutes!!!!<br /><br />Our dogs, of course, love cat food and want to partake in the feast!!!",positive,77,229,0.9721,positive,positive,joy,normal,POSITIVE
20195,B000F42ECI,A1SDACGERWZ3A1,"Brian Torsney ""bbt1118""",0,0,1,1341014400,Not much to recommend,"I thought I would go back to my grandparents heritage,all four born in Ireland, and try some Irish Tea.  I recently had a heart problem and my cardiologist recommended that I significantly decreae my caffeine intake.  I used to drink several glasses of iced tea every day. Strangely enough tea has at least as much caffeine as coffee.  Green tea is definately out as an alternative to coffee or other beverages; but black tea is fine.I picked up some store brand black tea bags (Earl Grey, English Breakfast, Chai)to make iced tea and I was quite pleased with the heartiness of the flavor.  I then researched the matter further and came accross the Taylor's Decaffeinated Irish Breakfast Tea.  I was quite disappointed with the results.  I like strong tea, and must use at least 14 tea bags to get the same results as 10 tea bags of the store brand.  As you might guess the store brand ia a lot less expensive.  I will use up the 6 boxes that conisted of my order, and then buy the store brand again.",negative,1,12,0.8555,positive,positive,surprise,de,POSITIVE
501084,B000YVGMZW,A2GU7SQOQWFUU0,BG,2,2,5,1302825600,come'on Amazon .. the price?,"come'on Amazon!  i received a great order last year, and came back now to this price? Are you sure you aren't confusing the 3oz with the large size?  No order here.  FYI last years order was 5 star.",positive,6,65,0.8674,positive,negative,surprise,de,MIXED
516659,B000H1217M,A2ONQB6UPXHN1V,socalgirl123,2,3,1,1319414400,would be okay if they didnt get hard after 5 minutes,"I originally bought the Zuke's Treats for Cats on Amazon.com. It arrived in a decent amount of time (I didn't expect it to be quick since I used the free shipping). My cat thought they were just okay, and would eat them if i put them in front of her, but not come running as she does for her other treats. So I would leave them out for her in her dish, and they would get hard real quick. After maybe eating 20 of the little pieces total, she stopped eating them altogether.<br />Then I went to Petco after adopting a puppy, and Petco convinced me they would be perfect for training so i got the ones for dogs. I thought maybe the shipping made them stale, and Petco assured me the ones for dogs were of better quality. Unfortunately this was not the case, my dog who eats shoes, and ANYTHHING else that's on the floor does not want to eat these. I mean they are okay but barely okay. When I take her on walks and use them to redirect her attention and they are hard by the time we get home from our walk, and she will spit out over half of them on the sidewalk. So if your pet likes hard food then they might like them (and they are real ingredients,) but if your pet is like mine, they wont touch them. I now have two barely opened packages of this stuff that just sits under my cupboard.",negative,9,422,0.9721,positive,negative,neutral,normal,MIXED
484331,B00020HHGS,A1I9PCPMT3GSKG,Eldood,0,0,5,1296864000,Yum!,"Thought this tea would have been more bitter, but it is surprisingly pleasant to drink without sweeteners!  Less bitter than a black or earl grey tea.  The pack of 3 is a wonderful deal as well.  Had to get creative with storing so much tea in my cupboard, but for the amount you get, the price cannot be beat. Highly recomended!",positive,25,171,0.9695,positive,positive,joy,normal,POSITIVE
440584,B002HZUJCA,A1F7DFI54XSM1A,Dawn M. Hiatt,0,0,5,1309219200,Wanna keep a 5 year old busy for hours??,"My daughter and I stumbled upon this at Toys-R-Us and let me tell you, this is seriously cool!  She's a cat addict and the red face of the cat is illuminated onto anything - kinda reminds me of Batman.  She loves it!! (and still hasn't realized there is candy inside)  The neighbor's dog loves it too....he's chased it all over the house.  We brought it to school yesterday for show & tell and it caused a small riot - all the kids wanted to try it.  And, the cutest thing was that one of the boys made me ""pinky swear"" that I would bring him one tomorrow.<br /><br />Forget the $50 box toy....buy a laser pop for $1.59!!!",positive,1,5,0.8507,positive,positive,joy,normal,POSITIVE
308546,B000G7YO2M,A2TF8GCSY1R348,John Schaffer,9,9,5,1261699200,"Great biscotti, sources harder to find","Like other reviewers, these are most enjoyable to me.  Until fairly recently, the 1-lb 14-oz container was available at a great price from our local warehouse club.  Today however, only the chocolate flavor and in some stores for the holidays the gingerbread flavor is available.  I do enjoy these but the ""Originali"" is my runaway favorite.  The sources for the 1-lb 14-oz container show prices 40% higher than the warehouse club, and then you have to add unreasonable shipping amounts.  So the deal now is the 12-pack of boxes of 8 for a total of 96 biscotti at a price rivaling the warehouse club.",positive,5,54,0.9061,positive,positive,joy,de,MIXED
111087,B0014WYXYW,ASF08DY29DI8H,Black Star Ranch,0,0,1,1348358400,Skunk Urine,"I must state, I am not a drinker and do not use ANY type of drug nor do I smoke. I drink clean bottled/pure well water, locally grown and squeezed fruit juice, an occasional fake (generic) Mtn Dew, and am 60+ years old.<br /><br />I choked down all flavors in a 12-pack of assorted bottles and am of the humble opinion that they all taste like sparkling skunk urine. I wish this could be in a more positive vein but there is no doubt in my mind - this stuff is wretched.",negative,1,99,0.7755,positive,negative,disgust,de,MIXED
491009,B002FX2HX8,A1G53RDB335737,Suzanne,3,3,5,1264809600,"Bit expensive, but very good and convenient",Tastes like very good quality vanilla is used.  Nice sweet treat when you need one - kind of tastes like a vanilla milkshake that has melted down.  Yum!,positive,12,15,0.9431,positive,positive,joy,de,POSITIVE
262234,B002AU3K1E,A9CK5CI2KFIQ0,Tia,0,0,5,1273017600,"Yummy, little crunchy cookies","If you have serious food allergies or gluten intolerance, you probably bake your own (and aren't reading this review) -- but what a joy to find Dr. Lucy's cookies in Starbucks recently!  Yes, these are boxed cookies, not to be confused with homemade, which is the sterling standard for me.  But given that, they're lovely!  The body of the cookie is slightly bean-flavored, since that's what the flour blend relies on; but it's not an obtrusive flavor.  Just a bit tangy.  The milk-free chips are great:  nicely rounded flavor, not burnt or sharp.  The texture is pleasantly crisp & sandy; not tough, not hard, not chewy.  Great with coffee or tea. Our favorite is the chocolate chip variety, but the cinnamon and sugar cookies versions are delicious also.  If you're not allergic yourself, but considering buying some for guests or grandchildren who are, then I'd encourage you to go for it.  You'll find you munch on them, too, because they're just yummy, little crunchy cookies.",positive,6,79,0.9942,positive,positive,joy,normal,POSITIVE
288625,B001CGX3ZK,A1B3NT5FGPHU6Q,C. Williams,0,0,5,1344297600,Use every day,In my green smoothies...miss it when I am out.  Repeat orderer.....highly recommend.  I use one heaping teaspoonful every morning.  Gives me a boost of energy and mental clarity.,positive,1,23,0.8481,positive,positive,neutral,de,POSITIVE
437760,B005A1LGIY,A1JTQCIL88W9JV,"S.A. ""bham""",3,3,5,1312848000,Different and flavorful,"I like both Jones Soda and the Izze in the sour apple flavor, but don't need all the sugar. While this is not carbonated like the aforementioned, it does capture that sour apple flavor quite nicely. It is a fun change of pace from citrus drinks or other diet sodas. I would love it even more if it was carbonated, but still find it quite refreshing. I hope Amazon branches out to carry some of the other ""mock cocktail"" flavors that Crystal Light has developed.<br /><br />**UPDATE** I have started putting a sprinkle of this into a diet ginger ale on the rocks and it is even better than the sugary apple sodas! Delish!",positive,37,186,0.9707,positive,positive,joy,de,POSITIVE
331217,B003G2LJ4U,A2VYKIWQAK666U,Brandon,1,1,4,1316995200,Lots of Quik!,I think this is the best value around for Nesquik. I use it as an ingridiant and this 2 pack of 3lb. tubs should last a while!!!,positive,3,9,0.8164,positive,negative,disgust,de,POSITIVE
287121,B000EMK4VE,A3G5BJ259461E0,Moretownmac,1,1,4,1226793600,Decent tea if price is right,"This is decent tea, I would value the box at $20 but no more. Get it when it's cheap or on special and it's worth it but the tea isn't anything specail.",positive,1,36,0.5859,positive,negative,neutral,de,MIXED
421227,B001F2I9YG,AFTGG0MHKEXRT,"bonnie rosemint ""bonnie rosemint""",1,2,5,1261872000,overweight dacshaud and puppy,We have a ten year old overweight Dacshaund and a one year old. Rachael's dog food has become their favorite. Heidi has begun to loose weight and the pup eats better than ever. We have bought other foods but always go back to Rachael Ray's. We'll never switch again.,positive,1,13,0.1406,positive,positive,neutral,de,POSITIVE
78436,B000HDL1RQ,A2G2DXPFZKG48W,Audio Maven,6,6,5,1204070400,Great tasting snack,These are the greatest wafer type cookies I have ever eaten. I've also tried the lemon ones which are out of this world as well. They are wafer type but are cut into small cubes (ideal for snack size) instead of how they usually appear as a longer stick. They are very creamy and have a high quality chocolate taste. Awesome stuff. You'll only be sorry when they are gone and you have eaten too much.,positive,23,38,0.9062,positive,positive,neutral,de,POSITIVE
298507,B006N3I0DM,A2EMOQNVK1NAXS,Jon,0,0,1,1297123200,No Bam in this...,"I have tried around 30 different coffees in the k-cup and i keep track on paper as to find some that I really do like.  I like dark coffee.  Tried this one thinking ""its Emeril's"".  Honestly I don't think he even tasted this coffee much less called it Bold.  Its not bold, its got a bad after taste, its weak even on the smallest cup setting.  If you like weak coffee, and I mean weak, this is for you.  In all honestly the Folgers K-cup is much better. So far this is the 2nd worst I have tried.  Not bold, how about ""Emerils Big Sissy Coffee""!",negative,4,300,-0.4488,negative,negative,disgust,normal,POSITIVE
63185,B006BXUVPY,AQZH7YTWQPOBE,Enjolras,0,0,5,1337212800,Warning: addictive,"I've always liked Cheez-Its, but the original cheddar version was always a bit sharp for me. This new Mozzarella brand has a smoother and ultimately more enjoyable flavor. Overall, I love it. I could eat a whole box of these in one sitting. I only wish they were healthier!",positive,25,94,0.9627,positive,positive,joy,de,POSITIVE
72343,B002LV6LAY,A1TW1KAUEHC92O,Joyce L Pepper,0,0,5,1314576000,loooove it,"My whole family loooves this cereal, either alone, in yogurt or mixed with other cereals.  I used to be able to find this in my local store but no longer...so this is a good solution at a good price.",positive,1,13,0.81,positive,positive,neutral,de,POSITIVE
462016,B00122E5RY,ALEKL3UY7021W,Brian Tan,0,3,1,1303516800,Did I pay for sugar and water?,This is a poor excuse for lychee product. It is water with sugar and a very faint lychee flavor. You can do better with any brand lychee honey (syrup) from a supermarket in Chinatown<br />which has 20 times the lychee flavor. I ended up throwing the 4 bottles away after a sip.,negative,1,2,0.0258,neutral,negative,disgust,de,NEGATIVE
240636,B001GQ3E4G,A213XTQ2GX3HWD,NAYA,2,3,3,1292976000,Taste Too Sweet,I really love sweet things but this peanut butter taste too sweet as a result the peanut taste is not that strong compared to other brands like Smuckers with honey,neutral,17,24,0.8216,positive,negative,joy,de,MIXED
272490,B007OXJL0G,A2SH6KIZQ5LMMG,"T. Schmidt ""tas""",0,0,4,1300924800,Green Mountain Coffee Caramel Vanilla Cream,I enjoyed this coffee but it is a little sweet. It's good for after work or for just relaxing. I recommend you try it for yourself.,positive,14,122,0.9495,positive,positive,joy,de,POSITIVE
41089,B002Q2VK2W,A1W2V9B6YUW20N,"J. Hughes ""JAH""",0,0,3,1348963200,"OK, not great.","The product is OK, but not great.  It's a lot of product, and good for a decent sized party or dinner, but the actual taste is only fair.  I did not get a strong ""Foie Gras"" taste, nor did the truffles have a strong ""truffle"" taste.  Probably wouldn't buy again, and while I didn't hate it, the taste was just not what I've had in the past.",neutral,1,5,0.8957,positive,negative,neutral,de,MIXED
79986,B004JQTAXE,A22B8S8CRPX361,H. Cheeley,0,0,3,1308096000,Shouldn't be called French Roast,"The flavor of this coffee is okay, but I felt it shouldn't be labeled as French Roast as it just doesn't have that deep roasted flavor that I love so much in a French Roast.  It's a much more mild, bland roast.",neutral,1,1,0.8047,positive,negative,disgust,de,MIXED
276735,B001IZICMO,A1R8LB1F1CV2UC,"A. Daboville ""alekdabo""",1,1,5,1334102400,Great alternative to gelatin,"This was my first time using Agar agar which I discovered in a chocolate mousse recipe without eggs. This Agar Agar works perfectly at solidfifying food. It liquifies when brought to a boil for A FEW minutes and solidifies when cold. The first time I was too quick and not all the agar had disolved, leaving some unpleasant crunchy bits. So, just make sure you keep the agar agar boiled long enough so that it completely liquifies. Doing this will produce great solid mousse and jellies. It is a great product because it is really tatsteless. It only does the job of solidifying food but does not alter its taste at all.",positive,2,4,0.765,positive,positive,disgust,normal,POSITIVE
245465,B001HS27BO,AX2KUGIPP148O,grandmalizz,0,0,1,1335312000,unpleasant surprise,"Product was described as weighing 11.4 lbs, so I assumed that would be for a case of 12 at 13.2 oz., but I received only a single can, for $16.61.",negative,2,1,0.0,neutral,negative,neutral,de,NEGATIVE
507640,B000HGA782,AIP0VIGQWIW90,"Candra C. Georgi ""mommy of many""",1,1,5,1238630400,Great Kids Snack,"We eat these everyday around our house. A great alternative to fruit roll-ups. They are healthy and even my 1 year old loves them. They are sticky, but just carry some wet wipes when you feed them to them out in public.",positive,2,37,0.6956,positive,positive,neutral,de,POSITIVE
282079,B007RTR8A2,A2V0I904FH7ABY,Ram,0,1,4,1344643200,Leaves Hair soft and fluffy,"Tried this shampoo and it left my hair light and fluffy.  The scalp was well moisturized, and left the hair smelling nice.<br /><br />Will update this review for long term results",positive,34,98,0.2732,positive,positive,joy,de,POSITIVE
176823,B0019413WA,A29W0MABI9U372,Holly Baumgartner,0,0,5,1338508800,Apple crisps are the best.,"We have bought the Brothers all natural fruit combo boxes at costco before and the price was good, but everyone wanted the Fuji apples and the rest didn't get eaten. This is perfect to have the apple- only selection. They seem to be a reasonable price if you sign up for the automatic delivery. They go in my grandson's lunch. A perfect treat.",positive,1,66,0.9542,positive,positive,neutral,normal,POSITIVE
125648,B001TM29ZW,A22ZON5WZLACLH,fred,3,4,1,1309564800,Makes my dogs sick,While the ingredients look good (though the water content is 80% while most of the better brands have 78%) this food has managed to get two of my dogs sick!  Vomiting and uncontrollable bowel movements.  One dog is 17 yrs old and the other 4 yrs old.  I stopped feeding the older girl this food some time ago but discovered I still had cans so I gave a can to the 4 yr old.  After two days on the food he became sick.  He is now on rice and chicken for the next few days.  I cannot recommend this food to anyone.,negative,11,28,-0.8283,negative,negative,sadness,normal,NEGATIVE
2924,B000F9Z1WI,A3CFN1DW7YHUDP,Madge,0,0,4,1183507200,I'm a fan...,"Dude, these things are pretty good... as long as you're not bent on them being just like Oreos. I mean, they're not. But I definitely like them better than other chocolate cracker snacks like teddy grahams. The lightness of the crackers makes them perfect for slathering on other goodies, like peanut butter, cream cheese, icing, pudding, melted chocolate...",positive,19,45,0.9664,positive,positive,neutral,normal,POSITIVE
345138,B0076MLL12,A2K4QHGOVF7VZ0,Gameformulator,0,1,1,1329004800,First ingredient is trans fat ( partially hydrogenated oil ),"I guess there is a reason that the ingredient section on this page doesn't mention that the first ingredient is trans fat (partially hydrogenated oil).  Had I know, I would not have purchased this.  Consumers need to vote with their dollars and avoid buying items where the manufacturer is using cheap and unhealthy ingredients.",negative,10,324,-0.6808,negative,negative,neutral,de,NEGATIVE
